Interaction_ID,Customer_ID,Employee_ID,Branch_ID,Interaction_Date,Interaction_Channel,Interaction_Type,Issue_Severity,Resolution_Status,Resolution_Time_Hours,Customer_Satisfaction_Score,Interaction_Duration_Minutes
INT_017591,CUST_00587,EMP_0085,BR_005,24-05-2024,Branch,Query,Low,Resolved,2.2,5,13
INT_017592,CUST_06505,EMP_0383,BR_002,25-05-2025,Mobile App,Complaint,Low,Pending,7.9,4,3
INT_017593,CUST_02290,EMP_0128,BR_002,20-03-2025,Internet Banking,Sales,Medium,Resolved,3.5,5,21
INT_017594,CUST_09643,EMP_0401,BR_003,18-08-2024,Mobile App,Query,Medium,Resolved,12.1,5,13
INT_017595,CUST_05391,EMP_0169,BR_045,28-07-2024,Phone,Query,Low,Resolved,2.2,5,21
INT_017596,CUST_08883,EMP_0149,BR_014,24-08-2025,Phone,Complaint,Low,Pending,5.6,5,13
INT_017597,CUST_05832,EMP_0228,BR_037,27-01-2024,Branch,Query,Medium,Resolved,6.9,5,25
INT_017598,CUST_03077,EMP_0073,BR_038,15-02-2026,Email,Query,Medium,Resolved,1.7,5,19
INT_017599,CUST_09013,EMP_0145,BR_023,10-12-2025,Branch,Loan Enquiry,Low,Resolved,4.8,4,12
INT_017600,CUST_04826,EMP_0070,BR_026,20-08-2025,Mobile App,Service Request,Medium,Resolved,3.7,4,15
INT_017601,CUST_00036,EMP_0433,BR_046,31-05-2026,Branch,Loan Enquiry,Medium,Resolved,5.7,5,4
INT_017602,CUST_03838,EMP_0038,BR_041,30-06-2026,Phone,Query,Medium,Resolved,11,4,7
INT_017603,CUST_09495,EMP_0099,BR_034,07-04-2026,Mobile App,Query,Low,Resolved,0.5,5,18
INT_017604,CUST_00294,EMP_0306,BR_017,11-11-2025,Internet Banking,Service Request,Medium,Resolved,3.7,4,12
INT_017605,CUST_01609,EMP_0412,BR_023,12-12-2024,Internet Banking,Query,Medium,Resolved,4.9,5,6
INT_017606,CUST_01262,EMP_0401,BR_003,28-04-2025,Internet Banking,Complaint,Low,Resolved,4.4,4,11
INT_017607,CUST_06128,EMP_0286,BR_035,24-08-2024,Internet Banking,Sales,Medium,Resolved,9,4,36
INT_017608,CUST_08089,EMP_0094,BR_022,04-03-2024,Phone,Sales,Low,Resolved,9.8,4,6
INT_017609,CUST_00059,EMP_0207,BR_032,01-06-2025,Phone,Service Request,Low,Resolved,0.7,4,26
INT_017610,CUST_08286,EMP_0067,BR_032,01-11-2024,Phone,Complaint,Medium,Resolved,6.6,5,2
INT_017611,CUST_01411,EMP_0174,BR_001,28-06-2024,Mobile App,Query,Low,Resolved,0.6,4,12
INT_017612,CUST_03665,EMP_0089,BR_041,26-11-2025,Email,Query,Medium,Resolved,2.1,5,24
INT_017613,CUST_07408,EMP_0120,BR_003,03-11-2025,Mobile App,Sales,Medium,Resolved,6.7,4,10
INT_017614,CUST_09310,EMP_0074,BR_042,25-01-2026,Mobile App,Complaint,Low,Resolved,1.8,4,8
INT_017615,CUST_09649,EMP_0152,BR_021,25-02-2026,Phone,Loan Enquiry,Low,Resolved,2.9,4,28
INT_017616,CUST_02326,EMP_0322,BR_050,23-03-2025,Mobile App,Complaint,Medium,Resolved,1.6,5,40
INT_017617,CUST_09914,EMP_0099,BR_034,10-04-2024,Mobile App,Sales,Low,Escalated,1.7,4,43
INT_017618,CUST_08148,EMP_0129,BR_019,06-11-2024,Email,Query,Low,Escalated,1.7,5,2
INT_017619,CUST_04959,EMP_0377,BR_032,21-03-2024,Internet Banking,Sales,Low,Resolved,7.1,5,17
INT_017620,CUST_06330,EMP_0111,BR_047,29-07-2026,Email,Complaint,Low,Pending,5.5,5,16
INT_017621,CUST_06264,EMP_0367,BR_020,26-09-2025,Internet Banking,Service Request,Medium,Resolved,4.3,4,2
INT_017622,CUST_08878,EMP_0496,BR_035,12-02-2024,Branch,Sales,Low,Resolved,5.4,5,32
INT_017623,CUST_04010,EMP_0243,BR_020,12-09-2025,Internet Banking,Complaint,Medium,Resolved,4.4,4,25
INT_017624,CUST_08487,EMP_0416,BR_049,04-07-2024,Email,Query,Medium,Resolved,5.7,5,21
INT_017625,CUST_07916,EMP_0160,BR_012,02-12-2024,Email,Query,Medium,Resolved,3.8,5,12
INT_017626,CUST_01474,EMP_0391,BR_023,03-05-2025,Branch,Query,Low,Resolved,3.3,5,30
INT_017627,CUST_04856,EMP_0282,BR_039,10-08-2025,Internet Banking,Query,Low,Resolved,3.6,5,13
INT_017628,CUST_08343,EMP_0421,BR_022,26-03-2026,Mobile App,Sales,Medium,Resolved,4.7,4,14
INT_017629,CUST_09701,EMP_0481,BR_029,13-05-2024,Email,Query,Medium,Resolved,1.4,4,3
INT_017630,CUST_00803,EMP_0432,BR_002,12-03-2026,Phone,Query,Low,Resolved,3.2,4,10
INT_017631,CUST_09770,EMP_0226,BR_007,30-05-2025,Email,Service Request,Low,Resolved,6.8,5,54
INT_017632,CUST_08759,EMP_0031,BR_020,15-06-2025,Branch,Query,Medium,Resolved,1.9,4,11
INT_017633,CUST_06858,EMP_0442,BR_029,21-05-2024,Mobile App,Service Request,Low,Resolved,4.1,4,5
INT_017634,CUST_03729,EMP_0379,BR_008,30-06-2024,Email,Sales,High,Escalated,10,4,14
INT_017635,CUST_08887,EMP_0088,BR_046,10-08-2024,Branch,Service Request,Low,Resolved,3.6,5,23
INT_017636,CUST_02675,EMP_0149,BR_014,13-01-2026,Internet Banking,Query,Low,Resolved,10,5,12
INT_017637,CUST_01060,EMP_0117,BR_003,25-12-2025,Branch,Service Request,Medium,Resolved,5.9,4,13
INT_017638,CUST_00036,EMP_0346,BR_011,21-12-2025,Branch,Service Request,Low,Resolved,2.6,4,8
INT_017639,CUST_04089,EMP_0374,BR_039,15-02-2025,Mobile App,Sales,Medium,Resolved,2.7,5,6
INT_017640,CUST_06066,EMP_0296,BR_049,24-04-2025,Mobile App,Service Request,Low,Resolved,7.7,5,13
INT_017641,CUST_02165,EMP_0233,BR_028,21-08-2025,Internet Banking,Loan Enquiry,Low,Pending,3.7,5,11
INT_017642,CUST_00501,EMP_0012,BR_016,24-03-2026,Phone,Sales,Medium,Resolved,2.3,5,6
INT_017643,CUST_00288,EMP_0158,BR_042,27-04-2025,Mobile App,Complaint,Medium,Resolved,1.8,4,8
INT_017644,CUST_07278,EMP_0430,BR_016,14-07-2025,Email,Service Request,Low,Resolved,5.9,5,14
INT_017645,CUST_03883,EMP_0445,BR_012,02-04-2026,Email,Loan Enquiry,Low,Resolved,2.5,5,26
INT_017646,CUST_06372,EMP_0034,BR_041,29-03-2026,Email,Sales,High,Escalated,10.3,3,3
INT_017647,CUST_03151,EMP_0266,BR_013,23-03-2026,Mobile App,Complaint,Medium,Resolved,5.5,4,12
INT_017648,CUST_01524,EMP_0071,BR_021,26-01-2025,Mobile App,Service Request,High,Resolved,0.7,5,19
INT_017649,CUST_00825,EMP_0197,BR_016,26-05-2026,Email,Service Request,High,Resolved,2.9,5,2
INT_017650,CUST_00010,EMP_0320,BR_013,11-07-2025,Email,Query,Medium,Resolved,5.4,5,6
INT_017651,CUST_04590,EMP_0072,BR_046,25-03-2024,Mobile App,Service Request,Low,Resolved,4.5,5,9
INT_017652,CUST_01015,EMP_0189,BR_037,15-02-2025,Branch,Complaint,Low,Resolved,2.8,5,20
INT_017653,CUST_09518,EMP_0233,BR_028,11-11-2024,Branch,Loan Enquiry,High,Resolved,5.9,5,26
INT_017654,CUST_03734,EMP_0480,BR_039,07-04-2024,Mobile App,Sales,Low,Resolved,4,4,7
INT_017655,CUST_08854,EMP_0047,BR_010,21-03-2025,Mobile App,Service Request,Low,Resolved,1.7,5,9
INT_017656,CUST_00776,EMP_0465,BR_013,20-07-2024,Mobile App,Loan Enquiry,Low,Resolved,3.1,5,16
INT_017657,CUST_01113,EMP_0227,BR_022,20-12-2024,Internet Banking,Query,Low,Resolved,4.4,5,22
INT_017658,CUST_04993,EMP_0207,BR_032,21-01-2025,Phone,Sales,Medium,Resolved,0.9,5,31
INT_017659,CUST_08114,EMP_0488,BR_026,10-02-2026,Email,Service Request,Medium,Resolved,5.7,4,8
INT_017660,CUST_07456,EMP_0406,BR_030,07-04-2025,Phone,Service Request,Low,Resolved,1.4,5,30
INT_017661,CUST_02211,EMP_0477,BR_048,18-09-2025,Mobile App,Loan Enquiry,Low,Resolved,1.7,5,15
INT_017662,CUST_03978,EMP_0455,BR_011,25-08-2025,Email,Complaint,Low,Pending,7.5,4,8
INT_017663,CUST_05986,EMP_0242,BR_004,21-03-2025,Mobile App,Loan Enquiry,Medium,Resolved,3.5,5,6
INT_017664,CUST_02989,EMP_0347,BR_027,17-03-2026,Phone,Loan Enquiry,Medium,Resolved,1.4,5,3
INT_017665,CUST_01597,EMP_0354,BR_028,10-09-2025,Branch,Sales,Medium,Escalated,17.7,5,16
INT_017666,CUST_04495,EMP_0019,BR_025,12-12-2025,Internet Banking,Complaint,Low,Resolved,3.8,3,2
INT_017667,CUST_04750,EMP_0448,BR_010,14-05-2026,Email,Complaint,Low,Resolved,6.8,5,2
INT_017668,CUST_02157,EMP_0438,BR_023,07-12-2024,Branch,Service Request,Low,Resolved,2.5,4,20
INT_017669,CUST_03703,EMP_0429,BR_018,17-09-2025,Phone,Sales,Medium,Pending,4.6,4,18
INT_017670,CUST_01638,EMP_0343,BR_035,26-01-2026,Email,Complaint,High,Pending,9.6,4,15
INT_017671,CUST_05167,EMP_0308,BR_035,14-02-2026,Email,Query,Low,Resolved,2.8,5,23
INT_017672,CUST_08192,EMP_0239,BR_014,09-07-2026,Phone,Query,Low,Pending,4.4,5,8
INT_017673,CUST_02248,EMP_0203,BR_019,01-01-2025,Internet Banking,Sales,Low,Resolved,4.6,5,11
INT_017674,CUST_09150,EMP_0075,BR_037,29-04-2026,Internet Banking,Service Request,Low,Pending,8.2,5,23
INT_017675,CUST_01149,EMP_0431,BR_014,20-05-2026,Mobile App,Loan Enquiry,Low,Resolved,0.6,4,9
INT_017676,CUST_09630,EMP_0197,BR_016,28-02-2026,Internet Banking,Query,Medium,Resolved,4,4,11
INT_017677,CUST_09600,EMP_0214,BR_006,29-04-2024,Branch,Query,Medium,Resolved,1.6,5,2
INT_017678,CUST_05599,EMP_0159,BR_031,30-09-2024,Mobile App,Service Request,Medium,Resolved,4.4,4,4
INT_017679,CUST_06811,EMP_0120,BR_003,15-01-2026,Email,Service Request,Medium,Pending,4.3,4,17
INT_017680,CUST_07871,EMP_0108,BR_014,13-07-2024,Mobile App,Sales,Low,Resolved,0.8,4,20
INT_017681,CUST_01926,EMP_0085,BR_005,12-05-2025,Phone,Complaint,Medium,Resolved,6.4,4,22
INT_017682,CUST_03295,EMP_0227,BR_022,08-09-2024,Email,Complaint,Medium,Resolved,9.8,5,13
INT_017683,CUST_03248,EMP_0454,BR_024,29-04-2025,Phone,Sales,High,Resolved,3.7,4,30
INT_017684,CUST_02991,EMP_0150,BR_028,02-06-2024,Email,Sales,Medium,Resolved,1.4,4,7
INT_017685,CUST_02928,EMP_0251,BR_034,18-11-2025,Mobile App,Service Request,Medium,Resolved,3.8,5,6
INT_017686,CUST_06698,EMP_0297,BR_013,03-06-2024,Mobile App,Service Request,Low,Resolved,1.7,5,35
INT_017687,CUST_03831,EMP_0500,BR_016,17-02-2025,Branch,Query,Low,Resolved,6,4,8
INT_017688,CUST_02914,EMP_0376,BR_045,06-11-2024,Email,Service Request,Medium,Resolved,3.8,5,14
INT_017689,CUST_07284,EMP_0285,BR_043,10-11-2024,Mobile App,Complaint,Medium,Resolved,8.4,4,7
INT_017690,CUST_08098,EMP_0150,BR_028,12-04-2024,Mobile App,Service Request,Medium,Resolved,3.9,4,25
INT_017691,CUST_01365,EMP_0095,BR_023,27-05-2024,Mobile App,Query,Medium,Pending,10,5,36
INT_017692,CUST_04838,EMP_0179,BR_020,14-11-2025,Email,Query,Medium,Resolved,4.3,4,8
INT_017693,CUST_02999,EMP_0422,BR_024,10-10-2025,Mobile App,Query,High,Resolved,7.3,5,11
INT_017694,CUST_05822,EMP_0210,BR_046,14-08-2026,Mobile App,Sales,High,Resolved,6.5,5,9
INT_017695,CUST_04361,EMP_0246,BR_032,20-05-2025,Phone,Query,High,Pending,14.5,5,14
INT_017696,CUST_05823,EMP_0053,BR_047,28-01-2026,Email,Query,Low,Resolved,1.8,5,20
INT_017697,CUST_07882,EMP_0447,BR_003,14-07-2024,Mobile App,Service Request,Medium,Resolved,4.9,5,21
INT_017698,CUST_04093,EMP_0413,BR_044,27-03-2025,Branch,Service Request,High,Resolved,4.6,5,23
INT_017699,CUST_05014,EMP_0468,BR_040,19-09-2025,Phone,Complaint,Medium,Resolved,6.5,5,13
INT_017700,CUST_03044,EMP_0414,BR_045,17-07-2024,Phone,Sales,Medium,Resolved,0.7,4,27
INT_017701,CUST_00863,EMP_0251,BR_034,14-12-2024,Branch,Query,Low,Pending,7,4,16
INT_017702,CUST_02349,EMP_0113,BR_044,18-04-2025,Branch,Query,Low,Resolved,4.7,5,23
INT_017703,CUST_02265,EMP_0424,BR_048,20-02-2024,Mobile App,Loan Enquiry,Low,Resolved,2.5,4,16
INT_017704,CUST_04941,EMP_0257,BR_050,26-04-2024,Email,Service Request,High,Resolved,3.7,4,38
INT_017705,CUST_06641,EMP_0048,BR_009,17-02-2025,Internet Banking,Query,Low,Resolved,6.1,4,12
INT_017706,CUST_04108,EMP_0397,BR_013,06-07-2024,Branch,Sales,Medium,Resolved,2.3,5,22
INT_017707,CUST_04582,EMP_0491,BR_017,09-02-2026,Mobile App,Complaint,Low,Resolved,3.8,4,6
INT_017708,CUST_05364,EMP_0366,BR_033,21-06-2026,Email,Complaint,Low,Resolved,2.7,5,19
INT_017709,CUST_02935,EMP_0128,BR_002,26-05-2024,Phone,Sales,High,Pending,18.8,4,17
INT_017710,CUST_08066,EMP_0261,BR_005,16-12-2025,Internet Banking,Query,High,Resolved,3.1,4,31
INT_017711,CUST_04801,EMP_0177,BR_002,02-02-2025,Email,Complaint,Low,Resolved,3,5,29
INT_017712,CUST_04641,EMP_0226,BR_007,25-09-2025,Branch,Sales,Low,Resolved,2,4,12
INT_017713,CUST_05525,EMP_0195,BR_004,05-03-2024,Phone,Complaint,Medium,Resolved,11.5,4,6
INT_017714,CUST_03646,EMP_0039,BR_010,04-01-2026,Branch,Service Request,Low,Resolved,4.2,5,12
INT_017715,CUST_00968,EMP_0228,BR_037,19-07-2026,Mobile App,Sales,Low,Resolved,2.4,5,19
INT_017716,CUST_04425,EMP_0160,BR_012,21-04-2025,Branch,Query,Low,Resolved,2.5,5,8
INT_017717,CUST_08085,EMP_0461,BR_050,08-01-2026,Mobile App,Complaint,Low,Escalated,2.3,4,8
INT_017718,CUST_09879,EMP_0276,BR_050,26-03-2025,Branch,Sales,Low,Pending,0.9,4,33
INT_017719,CUST_08278,EMP_0371,BR_002,10-09-2025,Mobile App,Complaint,Low,Resolved,3.3,4,9
INT_017720,CUST_02570,EMP_0126,BR_030,26-03-2024,Mobile App,Complaint,Low,Resolved,3.8,5,6
INT_017721,CUST_02165,EMP_0055,BR_009,30-08-2025,Branch,Service Request,Medium,Resolved,2.3,5,6
INT_017722,CUST_08598,EMP_0481,BR_029,30-11-2024,Email,Service Request,Medium,Resolved,3.9,5,18
INT_017723,CUST_06734,EMP_0028,BR_041,26-02-2024,Phone,Complaint,Low,Resolved,7.7,4,22
INT_017724,CUST_07091,EMP_0036,BR_035,03-03-2024,Email,Sales,High,Resolved,4.3,4,8
INT_017725,CUST_02264,EMP_0126,BR_030,29-04-2026,Branch,Complaint,Medium,Resolved,0.7,5,17
INT_017726,CUST_02502,EMP_0425,BR_036,31-07-2026,Mobile App,Query,Low,Resolved,7.1,4,4
INT_017727,CUST_05038,EMP_0448,BR_010,15-08-2024,Branch,Query,Medium,Resolved,2.4,5,13
INT_017728,CUST_03251,EMP_0131,BR_040,28-03-2025,Branch,Sales,Low,Resolved,5.4,5,16
INT_017729,CUST_03710,EMP_0022,BR_023,27-11-2024,Internet Banking,Query,Low,Resolved,5.4,4,18
INT_017730,CUST_09939,EMP_0316,BR_035,26-09-2025,Mobile App,Sales,Medium,Resolved,8.1,5,7
INT_017731,CUST_03771,EMP_0297,BR_013,22-04-2024,Phone,Sales,Low,Resolved,13.2,5,12
INT_017732,CUST_08605,EMP_0221,BR_008,03-05-2024,Branch,Query,Low,Resolved,3.2,5,7
INT_017733,CUST_08145,EMP_0418,BR_030,14-02-2024,Internet Banking,Sales,Medium,Resolved,1.9,4,3
INT_017734,CUST_05054,EMP_0467,BR_041,08-07-2024,Branch,Query,Low,Resolved,4.3,4,3
INT_017735,CUST_09441,EMP_0252,BR_022,29-08-2024,Mobile App,Sales,Low,Resolved,1.6,4,29
INT_017736,CUST_03951,EMP_0233,BR_028,29-04-2024,Email,Loan Enquiry,Low,Resolved,1,4,26
INT_017737,CUST_04329,EMP_0313,BR_022,26-07-2024,Mobile App,Service Request,Low,Resolved,6.8,4,13
INT_017738,CUST_01798,EMP_0421,BR_022,23-03-2024,Branch,Query,Medium,Resolved,2.3,5,36
INT_017739,CUST_06292,EMP_0132,BR_013,25-01-2025,Email,Query,Low,Resolved,8.2,4,22
INT_017740,CUST_02831,EMP_0488,BR_026,04-06-2024,Phone,Query,Low,Resolved,5.7,5,25
INT_017741,CUST_04495,EMP_0456,BR_030,06-08-2026,Mobile App,Sales,Low,Pending,3.4,4,16
INT_017742,CUST_08581,EMP_0193,BR_048,04-06-2025,Branch,Query,Low,Pending,6.6,5,31
INT_017743,CUST_07926,EMP_0048,BR_009,25-01-2025,Mobile App,Sales,Low,Resolved,9.9,5,10
INT_017744,CUST_01032,EMP_0174,BR_001,19-05-2026,Email,Service Request,Medium,Resolved,2.8,5,13
INT_017745,CUST_07520,EMP_0302,BR_021,28-09-2025,Email,Query,Low,Resolved,2.7,4,15
INT_017746,CUST_06437,EMP_0129,BR_019,13-03-2026,Branch,Query,Medium,Resolved,6.5,4,10
INT_017747,CUST_07465,EMP_0024,BR_024,24-10-2025,Email,Complaint,Low,Resolved,6.5,5,4
INT_017748,CUST_00333,EMP_0089,BR_041,01-12-2024,Phone,Query,Medium,Resolved,10.8,4,7
INT_017749,CUST_05879,EMP_0032,BR_027,21-03-2026,Phone,Sales,Medium,Resolved,4.5,5,10
INT_017750,CUST_01055,EMP_0357,BR_041,10-09-2025,Mobile App,Query,Medium,Resolved,2.5,5,2
INT_017751,CUST_06966,EMP_0376,BR_045,10-10-2025,Mobile App,Query,High,Resolved,2.3,4,9
INT_017752,CUST_00679,EMP_0281,BR_008,13-09-2025,Branch,Service Request,Low,Resolved,2.7,4,6
INT_017753,CUST_01085,EMP_0272,BR_018,08-01-2026,Mobile App,Query,Low,Resolved,1.2,5,10
INT_017754,CUST_01568,EMP_0262,BR_007,03-02-2024,Email,Service Request,Low,Resolved,1.5,4,7
INT_017755,CUST_06002,EMP_0284,BR_017,25-06-2024,Mobile App,Query,Low,Resolved,7.8,5,10
INT_017756,CUST_04882,EMP_0487,BR_006,04-04-2025,Email,Sales,Low,Resolved,9.5,5,4
INT_017757,CUST_06130,EMP_0402,BR_025,17-01-2024,Phone,Query,Low,Resolved,6.7,4,8
INT_017758,CUST_03738,EMP_0478,BR_037,28-09-2025,Phone,Sales,Low,Resolved,2.4,4,7
INT_017759,CUST_06609,EMP_0046,BR_007,04-06-2025,Mobile App,Complaint,Low,Resolved,2,5,33
INT_017760,CUST_04020,EMP_0209,BR_050,15-08-2026,Phone,Sales,Low,Resolved,0.5,4,13
INT_017761,CUST_04885,EMP_0334,BR_027,29-10-2025,Email,Complaint,Medium,Resolved,11.7,4,20
INT_017762,CUST_08924,EMP_0324,BR_027,29-01-2026,Mobile App,Loan Enquiry,High,Resolved,3.5,4,8
INT_017763,CUST_02922,EMP_0417,BR_029,08-02-2025,Internet Banking,Sales,Low,Resolved,2.2,4,13
INT_017764,CUST_06741,EMP_0250,BR_006,02-09-2025,Phone,Loan Enquiry,Low,Resolved,1.6,4,14
INT_017765,CUST_01597,EMP_0368,BR_006,30-12-2024,Branch,Service Request,Medium,Resolved,1.8,5,41
INT_017766,CUST_07749,EMP_0077,BR_037,17-04-2024,Email,Sales,Medium,Resolved,3.1,5,21
INT_017767,CUST_01526,EMP_0407,BR_027,26-04-2025,Mobile App,Query,Low,Resolved,2,5,20
INT_017768,CUST_08341,EMP_0125,BR_026,29-02-2024,Branch,Query,Low,Resolved,6,5,19
INT_017769,CUST_00426,EMP_0076,BR_042,02-05-2024,Branch,Service Request,Low,Resolved,7.8,5,14
INT_017770,CUST_02870,EMP_0238,BR_043,09-05-2024,Phone,Query,Medium,Resolved,3.5,5,7
INT_017771,CUST_06760,EMP_0467,BR_041,25-07-2025,Branch,Query,Medium,Resolved,7.5,4,34
INT_017772,CUST_00920,EMP_0444,BR_009,03-09-2024,Phone,Query,Medium,Resolved,6.1,4,11
INT_017773,CUST_09175,EMP_0252,BR_022,16-11-2024,Email,Service Request,Low,Resolved,2.1,4,4
INT_017774,CUST_05046,EMP_0482,BR_008,22-05-2025,Email,Service Request,Medium,Resolved,2.7,4,7
INT_017775,CUST_04211,EMP_0056,BR_045,27-05-2026,Branch,Service Request,Medium,Resolved,0.3,4,6
INT_017776,CUST_05616,EMP_0187,BR_015,03-08-2024,Internet Banking,Complaint,Medium,Resolved,3,5,56
INT_017777,CUST_08803,EMP_0081,BR_040,11-09-2025,Phone,Sales,Low,Escalated,6.8,4,10
INT_017778,CUST_02457,EMP_0002,BR_043,10-01-2024,Phone,Sales,Medium,Resolved,17.8,5,16
INT_017779,CUST_04523,EMP_0481,BR_029,03-05-2025,Internet Banking,Sales,High,Resolved,9.4,4,16
INT_017780,CUST_01617,EMP_0112,BR_019,20-04-2026,Mobile App,Complaint,Low,Resolved,3.9,4,4
INT_017781,CUST_09157,EMP_0491,BR_017,19-12-2025,Mobile App,Loan Enquiry,High,Resolved,1.4,5,22
INT_017782,CUST_09892,EMP_0355,BR_004,18-03-2026,Phone,Service Request,Low,Resolved,2.8,5,19
INT_017783,CUST_03539,EMP_0276,BR_050,01-05-2025,Internet Banking,Service Request,Low,Resolved,1.5,4,24
INT_017784,CUST_06687,EMP_0465,BR_013,07-08-2025,Email,Service Request,Low,Resolved,8.4,4,9
INT_017785,CUST_07078,EMP_0090,BR_024,03-12-2024,Mobile App,Service Request,Low,Resolved,2.7,5,30
INT_017786,CUST_03523,EMP_0132,BR_013,12-09-2024,Internet Banking,Sales,Low,Resolved,9.9,4,11
INT_017787,CUST_09033,EMP_0252,BR_022,11-01-2025,Email,Query,Medium,Pending,3.6,4,10
INT_017788,CUST_05010,EMP_0126,BR_030,10-02-2025,Mobile App,Service Request,Medium,Resolved,3.3,4,6
INT_017789,CUST_08446,EMP_0197,BR_016,08-10-2025,Email,Service Request,Low,Resolved,6.4,5,5
INT_017790,CUST_05341,EMP_0198,BR_007,30-04-2026,Branch,Complaint,Medium,Escalated,2.7,4,15
INT_017791,CUST_07126,EMP_0419,BR_003,09-08-2026,Branch,Query,Low,Resolved,12.2,4,14
INT_017792,CUST_03601,EMP_0166,BR_017,13-11-2024,Branch,Complaint,Medium,Resolved,2.7,4,38
INT_017793,CUST_06075,EMP_0344,BR_047,31-01-2026,Mobile App,Query,Low,Resolved,8.6,5,18
INT_017794,CUST_09384,EMP_0370,BR_020,12-10-2024,Mobile App,Service Request,Low,Resolved,6.3,5,23
INT_017795,CUST_06057,EMP_0191,BR_006,11-07-2025,Email,Query,Medium,Escalated,10,4,25
INT_017796,CUST_03039,EMP_0042,BR_004,13-07-2026,Internet Banking,Complaint,Low,Pending,4.6,5,9
INT_017797,CUST_07042,EMP_0499,BR_003,04-06-2025,Email,Sales,High,Resolved,2.6,4,26
INT_017798,CUST_07652,EMP_0262,BR_007,01-07-2026,Email,Service Request,Low,Resolved,1.7,4,31
INT_017799,CUST_08777,EMP_0145,BR_023,25-06-2025,Branch,Service Request,Medium,Pending,7.4,5,4
INT_017800,CUST_06139,EMP_0369,BR_041,04-07-2025,Mobile App,Sales,Low,Resolved,1.4,4,31
INT_017801,CUST_03060,EMP_0404,BR_049,08-07-2024,Phone,Query,Low,Resolved,1.1,5,2
INT_017802,CUST_05977,EMP_0062,BR_009,01-09-2025,Mobile App,Query,Low,Resolved,4.4,5,6
INT_017803,CUST_03366,EMP_0415,BR_015,23-05-2026,Branch,Service Request,Low,Resolved,5.3,4,24
INT_017804,CUST_05033,EMP_0127,BR_013,02-11-2024,Mobile App,Service Request,High,Resolved,11.8,4,11
INT_017805,CUST_02349,EMP_0422,BR_024,07-08-2024,Phone,Service Request,Low,Resolved,7.2,5,2
INT_017806,CUST_03358,EMP_0014,BR_048,12-12-2025,Branch,Loan Enquiry,Medium,Pending,9.2,5,5
INT_017807,CUST_08015,EMP_0477,BR_048,28-01-2026,Mobile App,Sales,Medium,Escalated,10.9,4,33
INT_017808,CUST_05540,EMP_0483,BR_026,05-11-2025,Email,Query,Low,Resolved,2.5,4,23
INT_017809,CUST_06330,EMP_0049,BR_044,09-10-2025,Branch,Service Request,Medium,Resolved,5.5,4,7
INT_017810,CUST_07051,EMP_0454,BR_024,02-08-2025,Phone,Loan Enquiry,Low,Escalated,13.5,4,11
INT_017811,CUST_03210,EMP_0393,BR_048,13-03-2024,Mobile App,Service Request,Low,Resolved,2.5,4,2
INT_017812,CUST_02295,EMP_0394,BR_017,15-08-2024,Branch,Sales,Low,Resolved,5.1,5,6
INT_017813,CUST_01514,EMP_0127,BR_013,30-09-2024,Branch,Complaint,Medium,Resolved,3.8,5,13
INT_017814,CUST_01641,EMP_0361,BR_035,18-01-2025,Phone,Sales,Medium,Resolved,5,4,12
INT_017815,CUST_02167,EMP_0081,BR_040,02-03-2026,Branch,Sales,Medium,Resolved,8.1,5,5
INT_017816,CUST_02450,EMP_0269,BR_005,12-03-2024,Internet Banking,Loan Enquiry,Low,Resolved,0.7,4,11
INT_017817,CUST_07520,EMP_0124,BR_018,19-03-2025,Phone,Complaint,Low,Resolved,3.4,4,13
INT_017818,CUST_02732,EMP_0384,BR_007,10-07-2024,Mobile App,Query,High,Resolved,2.4,5,6
INT_017819,CUST_09077,EMP_0288,BR_002,30-04-2025,Email,Query,Medium,Resolved,2.2,5,9
INT_017820,CUST_03826,EMP_0277,BR_043,01-05-2026,Email,Sales,High,Resolved,4.7,5,21
INT_017821,CUST_05615,EMP_0320,BR_013,24-03-2024,Mobile App,Query,Medium,Pending,8.8,4,6
INT_017822,CUST_02661,EMP_0163,BR_005,01-09-2024,Phone,Sales,High,Pending,22.7,5,24
INT_017823,CUST_05093,EMP_0006,BR_012,19-05-2026,Email,Loan Enquiry,Low,Escalated,2.8,4,12
INT_017824,CUST_00464,EMP_0115,BR_033,12-08-2025,Branch,Complaint,Low,Resolved,5.6,5,6
INT_017825,CUST_01169,EMP_0273,BR_001,15-04-2026,Email,Service Request,Medium,Escalated,6.1,4,9
INT_017826,CUST_04023,EMP_0125,BR_026,03-02-2024,Mobile App,Service Request,Medium,Resolved,2,5,7
INT_017827,CUST_06398,EMP_0143,BR_007,02-08-2025,Phone,Sales,High,Resolved,1.1,4,25
INT_017828,CUST_09002,EMP_0175,BR_028,01-03-2026,Email,Service Request,Low,Resolved,5.6,4,12
INT_017829,CUST_07816,EMP_0299,BR_030,05-11-2025,Mobile App,Loan Enquiry,Low,Resolved,4.7,5,18
INT_017830,CUST_07668,EMP_0064,BR_008,30-03-2024,Mobile App,Service Request,Medium,Resolved,5.9,5,7
INT_017831,CUST_05858,EMP_0041,BR_047,05-04-2026,Email,Query,Medium,Escalated,3.3,4,26
INT_017832,CUST_04236,EMP_0433,BR_046,28-01-2024,Branch,Service Request,Low,Resolved,1.7,5,28
